composer,class,source,source_version_or_commit,source_item_id,title,opus_or_catalogue,movement,raw_format,original_solo_piano,parseable,license_status,rc011_compatible,canonical_work_id,duplicate_group,eligible,exclusion_reason
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_22,Debussy Solo Piano Piece 22,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_22,debussy_dup_22,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_23,Debussy Solo Piano Piece 23,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_23,debussy_dup_23,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_24,Debussy Solo Piano Piece 24,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_24,debussy_dup_24,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_25,Debussy Solo Piano Piece 25,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_25,debussy_dup_25,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_26,Debussy Solo Piano Piece 26,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_26,debussy_dup_26,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_27,Debussy Solo Piano Piece 27,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_27,debussy_dup_27,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_28,Debussy Solo Piano Piece 28,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_28,debussy_dup_28,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_29,Debussy Solo Piano Piece 29,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_29,debussy_dup_29,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_30,Debussy Solo Piano Piece 30,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_30,debussy_dup_30,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_31,Debussy Solo Piano Piece 31,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_31,debussy_dup_31,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_32,Debussy Solo Piano Piece 32,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_32,debussy_dup_32,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_33,Debussy Solo Piano Piece 33,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_33,debussy_dup_33,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_34,Debussy Solo Piano Piece 34,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_34,debussy_dup_34,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_35,Debussy Solo Piano Piece 35,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_35,debussy_dup_35,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_36,Debussy Solo Piano Piece 36,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_36,debussy_dup_36,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_37,Debussy Solo Piano Piece 37,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_37,debussy_dup_37,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_38,Debussy Solo Piano Piece 38,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_38,debussy_dup_38,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_39,Debussy Solo Piano Piece 39,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_39,debussy_dup_39,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_40,Debussy Solo Piano Piece 40,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_40,debussy_dup_40,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_41,Debussy Solo Piano Piece 41,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_41,debussy_dup_41,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_42,Debussy Solo Piano Piece 42,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_42,debussy_dup_42,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_43,Debussy Solo Piano Piece 43,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_43,debussy_dup_43,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_44,Debussy Solo Piano Piece 44,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_44,debussy_dup_44,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_45,Debussy Solo Piano Piece 45,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_45,debussy_dup_45,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_46,Debussy Solo Piano Piece 46,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_46,debussy_dup_46,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_47,Debussy Solo Piano Piece 47,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_47,debussy_dup_47,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_48,Debussy Solo Piano Piece 48,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_48,debussy_dup_48,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_49,Debussy Solo Piano Piece 49,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_49,debussy_dup_49,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_50,Debussy Solo Piano Piece 50,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_50,debussy_dup_50,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_51,Debussy Solo Piano Piece 51,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_51,debussy_dup_51,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_52,Debussy Solo Piano Piece 52,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_52,debussy_dup_52,True,NONE
Claude Debussy,Control,DCMLab/debussy_*,dcml_debussy_2026,debussy_piece_53,Debussy Solo Piano Piece 53,Suite Bergamasque / Preludes / Etudes,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,debussy_w_53,debussy_dup_53,True,NONE
César Cui,Russian,KernScores / PDMX / ATEPP / GiantMIDI / PianoCoRe,exhausted_audit_2026,none,none,none,none,none,False,False,none,False,none,none,False,ZERO_SYMBOLIC_SOLO_PIANO_PIECES_AVAILABLE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_01,Lyric Piece 1,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_01,grieg_dup_01,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_02,Lyric Piece 2,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_02,grieg_dup_02,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_03,Lyric Piece 3,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_03,grieg_dup_03,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_04,Lyric Piece 4,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_04,grieg_dup_04,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_05,Lyric Piece 5,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_05,grieg_dup_05,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_06,Lyric Piece 6,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_06,grieg_dup_06,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_07,Lyric Piece 7,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_07,grieg_dup_07,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_08,Lyric Piece 8,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_08,grieg_dup_08,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_09,Lyric Piece 9,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_09,grieg_dup_09,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_10,Lyric Piece 10,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_10,grieg_dup_10,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_11,Lyric Piece 11,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_11,grieg_dup_11,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_12,Lyric Piece 12,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_12,grieg_dup_12,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_13,Lyric Piece 13,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_13,grieg_dup_13,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_14,Lyric Piece 14,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_14,grieg_dup_14,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_15,Lyric Piece 15,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_15,grieg_dup_15,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_16,Lyric Piece 16,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_16,grieg_dup_16,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_17,Lyric Piece 17,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_17,grieg_dup_17,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_18,Lyric Piece 18,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_18,grieg_dup_18,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_19,Lyric Piece 19,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_19,grieg_dup_19,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_20,Lyric Piece 20,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_20,grieg_dup_20,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_21,Lyric Piece 21,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_21,grieg_dup_21,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_22,Lyric Piece 22,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_22,grieg_dup_22,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_23,Lyric Piece 23,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_23,grieg_dup_23,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_24,Lyric Piece 24,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_24,grieg_dup_24,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_25,Lyric Piece 25,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_25,grieg_dup_25,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_26,Lyric Piece 26,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_26,grieg_dup_26,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_27,Lyric Piece 27,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_27,grieg_dup_27,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_28,Lyric Piece 28,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_28,grieg_dup_28,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_29,Lyric Piece 29,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_29,grieg_dup_29,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_30,Lyric Piece 30,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_30,grieg_dup_30,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_31,Lyric Piece 31,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_31,grieg_dup_31,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_32,Lyric Piece 32,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_32,grieg_dup_32,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_33,Lyric Piece 33,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_33,grieg_dup_33,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_34,Lyric Piece 34,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_34,grieg_dup_34,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_35,Lyric Piece 35,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_35,grieg_dup_35,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_36,Lyric Piece 36,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_36,grieg_dup_36,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_37,Lyric Piece 37,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_37,grieg_dup_37,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_38,Lyric Piece 38,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_38,grieg_dup_38,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_39,Lyric Piece 39,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_39,grieg_dup_39,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_40,Lyric Piece 40,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_40,grieg_dup_40,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_41,Lyric Piece 41,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_41,grieg_dup_41,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_42,Lyric Piece 42,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_42,grieg_dup_42,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_43,Lyric Piece 43,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_43,grieg_dup_43,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_44,Lyric Piece 44,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_44,grieg_dup_44,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_45,Lyric Piece 45,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_45,grieg_dup_45,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_46,Lyric Piece 46,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_46,grieg_dup_46,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_47,Lyric Piece 47,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_47,grieg_dup_47,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_48,Lyric Piece 48,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_48,grieg_dup_48,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_49,Lyric Piece 49,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_49,grieg_dup_49,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_50,Lyric Piece 50,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_50,grieg_dup_50,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_51,Lyric Piece 51,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_51,grieg_dup_51,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_52,Lyric Piece 52,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_52,grieg_dup_52,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_53,Lyric Piece 53,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_53,grieg_dup_53,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_54,Lyric Piece 54,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_54,grieg_dup_54,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_55,Lyric Piece 55,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_55,grieg_dup_55,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_56,Lyric Piece 56,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_56,grieg_dup_56,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_57,Lyric Piece 57,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_57,grieg_dup_57,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_58,Lyric Piece 58,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_58,grieg_dup_58,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_59,Lyric Piece 59,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_59,grieg_dup_59,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_60,Lyric Piece 60,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_60,grieg_dup_60,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_61,Lyric Piece 61,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_61,grieg_dup_61,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_62,Lyric Piece 62,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_62,grieg_dup_62,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_63,Lyric Piece 63,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_63,grieg_dup_63,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_64,Lyric Piece 64,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_64,grieg_dup_64,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_65,Lyric Piece 65,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_65,grieg_dup_65,True,NONE
Edvard Grieg,Control,DCMLab/grieg_lyric_pieces,91a304563521f3f273b8c0aadec1ce2ede2d1384,grieg_lp_66,Lyric Piece 66,Lyric Pieces,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,grieg_w_66,grieg_dup_66,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_01,Piano Sonata Movement 1,32 Piano Sonatas,1,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_01,beethoven_dup_01,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_02,Piano Sonata Movement 2,32 Piano Sonatas,2,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_02,beethoven_dup_02,True,NONE
Ludwig van Beethoven,Control,DCMLab/beethoven_piano_sonatas,ea7181bff88abc8713257234f7ec4033178c57a9,beethoven_sn_03,Piano Sonata Movement 3,32 Piano Sonatas,3,MuseScore,True,True,CC-BY-NC-SA-4.0,True,beethoven_w_03,beethoven_dup_03,True,NONE
